cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct,ankle_joint_angle_deg,leg_tilt_angle_deg,foot_tilt_angle_deg
6,69.0,2,20.0,0.2199999999999817,6,2,10.742700000000003,0.013780000000000018,0.10597999999999984,1.830550000000002,38.0,25.9,0,17.21999999999998,0.0,1.0,13.939900000000007,-0.2489000000000001,-1.0010999999999999,0.1489000000000001,20.488400000000006,21.169800000000016,34.696099999999994,0,1,1,100.0,-0.7895358416902755,10.742700000000003,-11.532235841690278
6,70.0,2,20.0,1.0,6,2,11.895000000000001,0.01635,0.08315,2.1331499999999997,38.0,25.86,0,18.0,0.0,1.0,16.076999999999998,-0.277,-0.9664999999999999,0.16,21.4705,25.74,31.745,0,1,1,100.0,-0.9367859950388959,11.895000000000001,-12.831785995038897
6,71.0,2,20.0,1.0,6,2,12.485200000000008,0.017510000000000015,0.029599999999999457,2.3067500000000014,38.0,25.86,0,18.0,0.0,1.0,17.01800000000001,-0.29510000000000014,-0.9497999999999996,0.16,21.645500000000002,27.731100000000023,29.604699999999973,0,1,1,100.0,-1.0032490992740724,12.485200000000008,-13.48844909927408
6,72.0,2,20.0,1.0,6,2,13.908000000000001,0.02,0.02184,2.5186800000000003,38.0,25.83,0,18.0,0.0,1.0,19.018800000000002,-0.32,-0.9184,0.16,20.997999999999998,30.5328,23.217599999999994,0,1,1,100.0,-1.1459155902616465,13.908000000000001,-15.053915590261647
6,73.0,2,20.0,1.0,6,2,14.441500000000008,0.02013000000000002,0.02308000000000029,2.584810000000001,38.0,25.83,0,18.0,0.0,1.0,19.66930000000001,-0.3213000000000002,-0.9086999999999998,0.16,20.27479999999998,30.50899999999999,20.376599999999943,0,1,1,100.0,-1.1533640415983484,14.441500000000008,-15.594864041598356
6,74.0,2,20.0,0.5299999999999955,6,2,15.723800000000004,0.022,0.04577999999999988,2.6630100000000003,38.0,25.745399999999997,0,18.470000000000006,3340.0,2.0,20.912100000000002,-0.34,-0.8953,0.15529999999999997,17.069899999999993,27.26899999999999,12.485599999999984,0,1,1,100.0,-1.260507149287811,15.723800000000004,-16.984307149287815
6,75.0,2,20.0,0.0,1,5,16.4075,-0.0005000000000000017,-2.017,3.48775,38.0,25.515,0,19.0,3340.0,2.0,21.3875,-0.3475,-0.89,0.15,14.487499999999999,23.8825,8.1075,0,1,1,100.0,0.028647889756541263,16.4075,-16.378852110243457
6,76.0,2,20.0,0.0,1,5,17.656000000000002,-0.08728000000000018,-1.8585999999999978,4.953800000000003,38.0,25.3216,0,19.0,3340.0,2.0,21.744799999999998,-0.35,-0.88,0.15,8.429599999999983,15.232799999999974,0.5227999999999813,0,1,1,100.0,5.000775635901835,17.656000000000002,-12.655224364098167
6,77.0,2,20.0,0.0,1,6,18.5443,-0.13329000000000008,-1.2186099999999989,5.591160000000001,38.0,25.2341,0,19.0,3340.0,2.0,21.282,-0.34629999999999994,-0.89,0.16,3.7469999999999914,7.367299999999983,-5.181200000000013,0,1,1,100.0,7.636954451298747,18.5443,-10.907345548701253
6,78.0,2,20.0,0.0,1,6,19.157,-0.16117000000000012,-1.0851699999999984,5.7578000000000005,38.0,25.23,0,19.0,3340.0,2.0,20.432399999999994,-0.33909999999999996,-0.9009000000000001,0.1709000000000001,0.979999999999991,1.3271999999999735,-10.034600000000026,0,1,1,100.0,9.234360784123485,19.157,-9.922639215876515
6,79.0,2,20.0,0.0,1,6,19.4285,-0.17293500000000003,-0.9159349999999992,5.7759,38.0,25.23,0,19.0,3340.0,2.0,19.853199999999998,-0.33004999999999995,-0.90995,0.17995000000000003,0.07499999999999546,-1.315400000000013,-12.695300000000014,0,1,1,100.0,9.908445630094894,19.4285,-9.520054369905106
6,80.0,2,20.0,0.0,1,6,19.58,-0.1802,-0.7506,5.7328,38.0,25.248,0,19.0,3340.0,2.0,19.418,-0.324,-0.916,0.18,-0.266,-2.656,-14.528,0,1,1,100.0,10.324699468257435,19.58,-9.255300531742563
6,81.0,2,20.0,0.0,1,6,20.1522,-0.21513500000000005,-0.5168700000000009,5.646329999999999,38.0,25.30915,0,19.0,3340.0,2.0,16.720899999999997,-0.29694999999999994,-0.9761000000000001,0.19,0.8185500000000075,-3.7518499999999873,-24.309500000000014,0,1,1,100.0,12.326327525546969,20.1522,-7.825872474453032
