cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
13,65.0,1,20.0,1.0,1,5,5.3581666666666665,-0.004883333333333333,-0.013083333333333334,0.6656500000000001,30.0,25.93,0,19.0,1851.0,24.883333333333333,-2.984833333333333,0.057666666666666665,-1.0535,-0.05,1.6513333333333333,-20.866166666666665,43.080666666666666,0,1,1,100.0
13,66.0,1,20.0,0.0,1,5,6.161199999999998,-0.016659999999999862,-0.9991199999999888,0.25964000000000503,30.0,25.8522,0,19.0,1851.0,25.0,-3.952999999999998,0.07259999999999997,-1.0222000000000002,-0.04,2.010599999999999,-20.033400000000007,28.478200000000037,0,1,1,100.0
13,67.0,1,20.0,0.0,1,5,6.5394,-0.04166999999999996,-3.019439999999997,-0.6468199999999984,30.0,25.8339,0,19.0,1851.0,25.0,-4.2885,0.07869999999999999,-1.0039,-0.04,2.1997,-18.5633,21.810900000000014,0,1,1,100.0
13,68.0,1,20.0,0.0,1,5,7.557199999999997,-0.11075999999999983,-2.4646000000000017,-2.3448799999999967,30.0,25.7264,0,19.0,1851.0,25.0,-4.318000000000002,0.07520000000000004,-0.9752000000000001,-0.05,2.8107999999999977,-11.706800000000024,5.096400000000045,0,1,1,100.0
13,69.0,1,20.0,0.0,1,5,7.943999999999998,-0.13251999999999994,-2.222270000000001,-2.7968599999999983,30.0,25.6837,0,19.0,1851.0,25.0,-4.019100000000003,0.06820000000000005,-0.9691,-0.05179999999999996,3.1021999999999985,-8.590200000000012,-0.8019999999999801,0,1,1,100.0
13,70.0,1,20.0,0.0,1,6,8.31,-0.1496,-1.9191,-3.1957999999999998,30.0,25.641000000000002,0,19.0,1851.0,25.0,-3.403,0.056,-0.963,-0.064,3.456,-5.406000000000001,-6.170000000000001,0,1,1,100.0
13,71.0,1,20.0,0.0,1,6,8.666699999999999,-0.1648199999999999,-1.6295700000000015,-3.5888499999999977,30.0,25.595200000000002,0,19.0,1851.0,25.0,-2.6102000000000056,0.04380000000000007,-0.9569,-0.07309999999999997,3.8376999999999977,-2.410900000000016,-11.181499999999975,0,1,1,100.0
13,72.0,1,20.0,0.0,1,6,9.0144,-0.17823999999999998,-1.3532400000000004,-3.9761999999999995,30.0,25.5464,0,19.0,1851.0,25.0,-1.6464000000000019,0.031600000000000024,-0.9508,-0.07919999999999999,4.246399999999999,0.40119999999999456,-15.847999999999992,0,1,1,100.0
13,73.0,1,20.0,0.0,1,6,9.324999999999998,-0.18847999999999993,-1.199340000000001,-4.335989999999998,30.0,25.5029,0,19.0,1851.0,25.0,-0.4335000000000094,0.008800000000000181,-0.9447,-0.08529999999999996,4.617999999999998,2.6355999999999837,-19.883799999999972,0,1,1,100.0
13,74.0,1,20.0,0.0,1,6,9.6188,-0.19781999999999997,-1.0591600000000005,-4.6400999999999994,30.0,25.4602,0,19.0,1851.0,25.0,0.8603999999999947,-0.015599999999999909,-0.94,-0.09279999999999995,4.949,4.6147999999999945,-23.64939999999999,0,1,1,100.0
13,75.0,1,20.0,0.0,1,6,9.875,-0.20575,-0.9029999999999999,-4.77125,30.0,25.417499999999997,0,19.0,1851.0,25.0,2.3000000000000003,-0.04,-0.94,-0.105,5.1625,6.03,-26.8275,0,1,1,100.0
13,76.0,1,20.0,0.0,1,6,10.0412,-0.2108,-0.7985000000000003,-4.902219999999999,30.0,25.3946,0,19.0,1851.0,25.0,3.3471999999999955,-0.05719999999999993,-0.9382,-0.11359999999999996,5.232,6.843999999999998,-28.84819999999999,0,1,1,100.0
