t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
190540,1,walk,walk,89682,,89682.0,20.0,0.0,0.0,7.0,-3.43,0.082,-0.907,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,5.91,-0.12,-1.11,-0.12,-9.2,7.26,-4.4,3582.0,0.0,1.0,1.0,100.0
190560,1,walk,walk,89683,,89683.0,20.0,0.0,0.0,1.0,-4.81,0.072,-0.788,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,4.51,-0.09,-1.1,-0.12,-8.66,6.47,2.79,3582.0,0.0,1.0,1.0,100.0
190580,1,walk,walk,89684,,89684.0,20.0,0.0,0.0,1.0,-6.05,0.062,-0.747,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,3.29,-0.06,-1.09,-0.13,-8.26,5.75,8.87,3582.0,0.0,1.0,1.0,100.0
190600,1,walk,walk,89685,,89685.0,20.0,0.0,0.0,1.0,-7.17,0.049,-0.767,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,2.23,-0.04,-1.08,-0.13,-7.96,5.11,13.91,3582.0,0.0,1.0,1.0,100.0
190620,1,walk,walk,89686,,89686.0,20.0,0.0,0.0,1.0,-8.14,0.038,-0.933,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,1.33,-0.02,-1.07,-0.14,-7.76,4.54,18.02,3582.0,0.0,1.0,1.0,100.0
190640,1,walk,walk,89687,,89687.0,20.0,0.0,0.0,1.0,-8.96,0.024,-0.887,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,0.57,-0.01,-1.07,-0.14,-7.62,4.04,21.34,3582.0,0.0,1.0,1.0,100.0
190680,1,walk,walk,89688,,89688.0,20.0,0.0,0.0,1.0,-9.64,0.014,-0.652,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-0.06,0.0,-1.06,-0.14,-7.52,3.6,23.96,3583.0,0.0,1.0,1.0,100.0
190680,1,walk,walk,89689,,89689.0,20.0,0.0,0.0,1.0,-10.18,0.001,-0.828,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,-0.55,0.01,-1.05,-0.15,-7.43,3.21,26.02,3583.0,0.0,1.0,1.0,100.0
190700,1,walk,walk,89690,,89690.0,20.0,0.0,0.0,1.0,-10.58,-0.008,-0.508,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-0.93,0.02,-1.04,-0.15,-7.32,2.84,27.57,3583.0,0.0,1.0,1.0,100.0
190740,1,walk,walk,89691,,89691.0,20.0,0.0,0.0,1.0,-10.85,-0.015,-0.481,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-1.18,0.02,-1.04,-0.15,-7.2,2.49,28.67,3583.0,0.0,1.0,1.0,100.0
190740,1,walk,walk,89692,,89692.0,20.0,0.0,0.0,1.0,-11.0,-0.022,-0.507,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-1.34,0.02,-1.03,-0.16,-7.03,2.16,29.37,3583.0,0.0,1.0,1.0,100.0
190760,1,walk,walk,89693,,89693.0,20.0,0.0,0.0,1.0,-11.04,-0.027,-0.139,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-1.4,0.03,-1.03,-0.16,-6.82,1.85,29.71,3583.0,0.0,1.0,1.0,100.0
190800,1,walk,walk,89694,,89694.0,20.0,0.0,0.0,1.0,-10.97,-0.029,-0.144,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-1.38,0.02,-1.02,-0.16,-6.53,1.54,29.71,3583.0,0.0,1.0,1.0,100.0
190800,1,walk,walk,89695,,89695.0,20.0,0.0,0.0,1.0,-10.82,-0.031,-0.122,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,-1.28,0.02,-1.02,-0.17,-6.18,1.22,29.43,3583.0,0.0,1.0,1.0,100.0
190820,1,walk,walk,89696,,89696.0,20.0,0.0,0.0,1.0,-10.58,-0.033,-0.257,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-1.12,0.02,-1.02,-0.17,-5.75,0.89,28.92,3583.0,0.0,1.0,1.0,100.0
190840,1,walk,walk,89697,,89697.0,20.0,0.0,0.0,1.0,-10.27,-0.037,-0.293,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-0.91,0.02,-1.02,-0.17,-5.26,0.54,28.26,3583.0,0.0,1.0,1.0,100.0
190860,1,walk,walk,89698,,89698.0,20.0,0.0,0.0,1.0,-9.9,-0.041,-0.444,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,-0.64,0.01,-1.01,-0.18,-4.72,0.19,27.53,3583.0,0.0,1.0,1.0,100.0
190900,1,walk,walk,89699,,89699.0,20.0,0.0,0.0,1.0,-9.49,-0.048,-0.441,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,-0.34,0.01,-1.01,-0.18,-4.14,-0.15,26.81,3583.0,0.0,1.0,1.0,100.0
190920,1,walk,walk,89700,,89700.0,20.0,0.0,0.0,1.0,-9.03,-0.053,-0.307,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,0.0,0.0,-1.01,-0.18,-3.53,-0.49,26.11,3583.0,0.0,1.0,1.0,100.0
190940,1,walk,walk,89701,,89701.0,20.0,0.0,0.0,1.0,-8.53,-0.057,-0.185,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,0.37,-0.01,-1.01,-0.19,-2.91,-0.8,25.45,3583.0,0.0,1.0,1.0,100.0
190940,1,walk,walk,89702,,89702.0,20.0,0.0,0.0,1.0,-8.02,-0.062,-0.31,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,0.77,-0.01,-1.01,-0.19,-2.27,-1.08,24.83,3583.0,0.0,1.0,1.0,100.0
190960,1,walk,walk,89703,,89703.0,20.0,0.0,0.0,1.0,-7.48,-0.067,-0.531,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,1.18,-0.02,-1.01,-0.19,-1.61,-1.31,24.29,3583.0,0.0,1.0,1.0,100.0
190980,1,walk,walk,89704,,89704.0,20.0,0.0,0.0,1.0,-6.93,-0.075,-0.498,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,1.59,-0.03,-1.0,-0.19,-0.96,-1.5,23.89,3583.0,0.0,1.0,1.0,100.0
191000,1,walk,walk,89705,,89705.0,20.0,0.0,0.0,1.0,-6.36,-0.082,-0.434,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,2.01,-0.04,-1.0,-0.19,-0.31,-1.66,23.63,3583.0,0.0,1.0,1.0,100.0
191020,1,walk,walk,89706,,89706.0,20.0,0.0,0.0,1.0,-5.8,-0.089,-0.383,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,2.43,-0.04,-1.0,-0.19,0.33,-1.81,23.51,3583.0,0.0,1.0,1.0,100.0
191040,1,walk,walk,89707,,89707.0,20.0,0.0,0.0,1.0,-5.23,-0.097,-0.57,0.0,40.0,26.88,0.0,0.0,9.0,1784.0,24.0,2.84,-0.05,-1.0,-0.19,0.96,-1.94,23.55,3583.0,0.0,1.0,1.0,100.0
191060,1,walk,walk,89708,,89708.0,20.0,0.0,0.0,1.0,-4.66,-0.105,-0.481,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,3.26,-0.06,-1.0,-0.19,1.57,-2.04,23.74,3583.0,0.0,1.0,1.0,100.0
191080,1,walk,walk,89709,,89709.0,20.0,0.0,0.0,1.0,-4.1,-0.112,-0.468,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,3.68,-0.06,-1.0,-0.19,2.14,-2.13,24.04,3583.0,0.0,1.0,1.0,100.0
191100,1,walk,walk,89710,,89710.0,20.0,0.0,0.0,1.0,-3.54,-0.118,-0.328,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,4.11,-0.07,-1.0,-0.19,2.66,-2.2,24.42,3583.0,0.0,1.0,1.0,100.0
191120,1,walk,walk,89711,,89711.0,20.0,0.0,6.0,2.0,-2.98,-0.126,-0.672,0.0,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,4.55,-0.08,-1.0,-0.19,3.16,-2.25,24.89,3583.0,0.0,1.0,1.0,100.0
191140,1,walk,walk,89712,,89712.0,20.0,0.0,6.0,2.0,-2.43,-0.131,-0.906,0.113,40.0,26.81,0.0,0.0,18.0,1784.0,24.0,5.0,-0.09,-1.0,-0.19,3.65,-2.39,25.32,3584.0,0.0,1.0,1.0,100.0
191160,1,walk,walk,89713,,89713.0,20.0,0.0,6.0,2.0,-1.88,-0.126,0.324,1.879,40.0,26.74,0.0,0.0,15.0,1784.0,24.0,5.49,-0.1,-1.0,-0.19,4.12,-2.7,25.52,3584.0,0.0,1.0,1.0,100.0
191180,1,walk,walk,89714,,89714.0,20.0,0.0,6.0,2.0,-1.33,-0.12,0.425,2.22,40.0,26.7,0.0,0.0,15.0,1784.0,24.0,5.99,-0.1,-1.0,-0.19,4.59,-3.18,25.44,3584.0,0.0,1.0,1.0,100.0
191200,1,walk,walk,89715,,89715.0,20.0,0.0,6.0,2.0,-0.78,-0.116,0.026,2.593,40.0,26.7,0.0,0.0,15.0,1784.0,24.0,6.48,-0.11,-1.0,-0.19,5.06,-3.76,25.14,3584.0,0.0,1.0,1.0,100.0
191220,1,walk,walk,89716,,89716.0,20.0,0.0,6.0,2.0,-0.24,-0.116,-0.092,2.776,40.0,26.7,0.0,0.0,15.0,1784.0,24.0,6.95,-0.12,-1.0,-0.19,5.56,-4.35,24.73,3584.0,0.0,1.0,1.0,100.0
191240,1,walk,walk,89717,,89717.0,20.0,0.0,6.0,2.0,0.3,-0.116,-0.143,2.799,40.0,26.67,0.0,0.0,9.0,1784.0,24.0,7.38,-0.13,-1.0,-0.19,6.11,-4.9,24.33,3584.0,0.0,1.0,1.0,100.0
191260,1,walk,walk,89718,,89718.0,20.0,0.0,6.0,2.0,0.84,-0.116,0.017,2.789,40.0,26.7,0.0,0.0,9.0,1784.0,24.0,7.76,-0.14,-1.0,-0.19,6.76,-5.36,24.07,3584.0,0.0,1.0,1.0,100.0
191280,1,walk,walk,89719,,89719.0,20.0,0.0,6.0,2.0,1.37,-0.116,-0.036,2.753,40.0,26.7,0.0,0.0,9.0,1784.0,24.0,8.1,-0.14,-1.0,-0.19,7.51,-5.7,24.04,3584.0,0.0,1.0,1.0,100.0
191300,1,walk,walk,89720,,89720.0,20.0,0.0,6.0,2.0,1.91,-0.115,0.103,2.746,40.0,26.67,0.0,0.0,9.0,1784.0,24.0,8.39,-0.15,-1.01,-0.18,8.32,-5.93,24.31,3584.0,0.0,1.0,1.0,100.0
191320,1,walk,walk,89721,,89721.0,20.0,1.0,6.0,2.0,2.44,-0.114,0.072,2.706,40.0,26.7,0.0,0.0,10.0,1784.0,24.0,8.65,-0.15,-1.01,-0.18,9.2,-6.06,24.94,3584.0,0.0,1.0,1.0,100.0
191340,1,walk,walk,89722,,89722.0,20.0,1.0,6.0,2.0,2.97,-0.112,0.117,2.641,40.0,26.7,0.0,0.0,10.0,1784.0,24.0,8.86,-0.16,-1.02,-0.18,10.13,-6.12,26.0,3584.0,0.0,1.0,1.0,100.0
191360,1,walk,walk,89723,,89723.0,20.0,1.0,6.0,2.0,3.5,-0.109,0.193,2.525,40.0,26.7,0.0,0.0,10.0,1784.0,24.0,9.04,-0.16,-1.02,-0.18,11.1,-6.15,27.51,3584.0,0.0,1.0,1.0,100.0
191380,1,walk,walk,89724,,89724.0,20.0,1.0,6.0,2.0,4.03,-0.104,0.293,2.362,40.0,26.74,0.0,0.0,10.0,1784.0,24.0,9.2,-0.17,-1.03,-0.18,12.05,-6.19,29.46,3584.0,0.0,1.0,1.0,100.0
191400,1,walk,walk,89725,,89725.0,20.0,1.0,6.0,2.0,4.55,-0.099,0.499,2.196,40.0,26.74,0.0,0.0,10.0,1784.0,24.0,9.37,-0.17,-1.04,-0.17,12.93,-6.25,31.82,3584.0,0.0,1.0,1.0,100.0
191420,1,walk,walk,89726,,89726.0,20.0,1.0,6.0,2.0,5.08,-0.09,0.798,1.791,40.0,26.74,0.0,0.0,10.0,1784.0,24.0,9.54,-0.18,-1.04,-0.17,13.69,-6.35,34.55,3584.0,0.0,1.0,1.0,100.0
191440,1,walk,walk,89727,,89727.0,20.0,1.0,6.0,2.0,5.61,-0.078,0.861,1.333,40.0,26.77,0.0,0.0,10.0,1784.0,24.0,9.71,-0.18,-1.05,-0.17,14.31,-6.44,37.61,3584.0,0.0,1.0,1.0,100.0
191460,1,walk,walk,89728,,89728.0,20.0,1.0,6.0,2.0,6.15,-0.064,1.056,0.964,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,9.88,-0.18,-1.06,-0.16,14.78,-6.55,41.01,3584.0,0.0,1.0,1.0,100.0
191480,1,walk,walk,89729,,89729.0,20.0,1.0,6.0,2.0,6.7,-0.048,0.967,0.817,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,10.06,-0.19,-1.07,-0.16,15.09,-6.68,44.71,3584.0,0.0,1.0,1.0,100.0
191500,1,walk,walk,89730,,89730.0,20.0,1.0,6.0,2.0,7.27,-0.033,1.086,0.197,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,10.25,-0.2,-1.08,-0.16,15.23,-6.9,48.75,3584.0,0.0,1.0,1.0,100.0
191540,1,walk,walk,89731,,89731.0,20.0,1.0,6.0,2.0,7.85,-0.019,0.848,0.114,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,10.51,-0.2,-1.09,-0.15,15.16,-7.32,53.13,3584.0,0.0,1.0,1.0,100.0
191540,1,walk,walk,89732,,89732.0,20.0,1.0,6.0,2.0,8.45,-0.008,0.54,-0.12,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,10.85,-0.21,-1.1,-0.15,14.85,-7.96,57.85,3584.0,0.0,1.0,1.0,100.0
191560,1,walk,walk,89733,,89733.0,20.0,1.0,6.0,2.0,9.09,-0.002,0.256,-0.234,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,11.31,-0.22,-1.11,-0.15,14.3,-8.92,62.89,3584.0,0.0,1.0,1.0,100.0
191580,1,walk,walk,89734,,89734.0,20.0,1.0,6.0,2.0,9.75,0.004,0.446,-0.475,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,11.88,-0.24,-1.12,-0.15,13.57,-10.24,68.17,3584.0,0.0,1.0,1.0,100.0
191600,1,walk,walk,89735,,89735.0,20.0,1.0,6.0,2.0,10.45,0.011,0.597,-0.777,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,12.55,-0.25,-1.13,-0.15,12.75,-11.94,73.49,3584.0,0.0,1.0,1.0,100.0
191640,1,walk,walk,89736,,89736.0,20.0,1.0,6.0,2.0,11.19,0.019,0.272,-0.768,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,13.27,-0.27,-1.13,-0.15,11.96,-14.08,78.46,3585.0,0.0,1.0,1.0,100.0
191640,1,walk,walk,89737,,89737.0,20.0,1.0,6.0,2.0,11.98,0.02,-0.254,-0.316,40.0,26.81,0.0,0.0,10.0,1784.0,24.0,13.97,-0.28,-1.13,-0.15,11.3,-16.64,82.49,3585.0,0.0,1.0,1.0,100.0
191660,1,walk,walk,89738,,89738.0,20.0,1.0,6.0,2.0,12.82,0.018,-0.162,-0.369,40.0,26.84,0.0,0.0,10.0,1784.0,24.0,14.56,-0.29,-1.12,-0.15,10.81,-19.57,84.85,3585.0,0.0,1.0,1.0,100.0
191680,1,walk,walk,89739,,89739.0,20.0,1.0,6.0,2.0,13.72,0.015,-0.224,-0.292,40.0,26.84,0.0,0.0,10.0,1784.0,24.0,14.95,-0.29,-1.1,-0.14,10.48,-22.72,84.96,3585.0,0.0,1.0,1.0,100.0
191700,1,walk,walk,89740,,89740.0,20.0,0.0,6.0,2.0,14.67,0.01,-0.346,0.045,40.0,26.81,0.0,0.0,9.0,1784.0,24.0,15.07,-0.29,-1.07,-0.14,10.3,-25.81,82.48,3585.0,0.0,1.0,1.0,100.0
191740,1,walk,walk,89741,,89741.0,20.0,0.0,6.0,2.0,15.68,0.001,-0.688,0.551,40.0,26.84,0.0,0.0,9.0,1784.0,24.0,14.89,-0.28,-1.04,-0.13,10.2,-28.45,77.33,3585.0,0.0,1.0,1.0,100.0
191760,1,walk,walk,89742,,89742.0,20.0,0.0,6.0,2.0,16.73,-0.011,-0.759,0.78,40.0,26.81,0.0,0.0,9.0,1784.0,24.0,14.38,-0.26,-1.0,-0.12,10.11,-30.24,69.61,3585.0,0.0,1.0,1.0,100.0
191760,1,walk,walk,89743,,89743.0,20.0,0.0,1.0,5.0,17.83,-0.023,-0.784,1.068,40.0,26.81,0.0,0.0,9.0,1784.0,25.0,13.57,-0.23,-0.96,-0.11,9.96,-30.78,59.52,3585.0,0.0,1.0,1.0,100.0
191780,1,walk,walk,89744,,89744.0,20.0,0.0,1.0,5.0,18.95,-0.028,-0.575,1.028,40.0,26.77,0.0,0.0,19.0,1784.0,25.0,12.55,-0.2,-0.92,-0.09,9.67,-29.84,47.32,3585.0,0.0,1.0,1.0,100.0
191800,1,walk,walk,89745,,89745.0,20.0,0.0,1.0,5.0,20.09,-0.117,-6.641,-1.341,40.0,26.63,0.0,0.0,15.0,1784.0,25.0,11.45,-0.18,-0.88,-0.08,9.17,-27.27,33.99,3585.0,0.0,1.0,1.0,100.0
191820,1,walk,walk,89746,,89746.0,20.0,0.0,1.0,5.0,21.21,-0.211,-5.769,-2.243,40.0,26.53,0.0,0.0,15.0,1784.0,25.0,10.38,-0.16,-0.85,-0.07,8.36,-23.34,20.64,3585.0,0.0,1.0,1.0,100.0
191860,1,walk,walk,89747,,89747.0,20.0,0.0,1.0,5.0,22.31,-0.282,-3.901,-2.919,40.0,26.49,0.0,0.0,15.0,1784.0,25.0,9.47,-0.14,-0.82,-0.06,7.19,-18.52,7.85,3585.0,0.0,1.0,1.0,100.0
191880,1,walk,walk,89748,,89748.0,20.0,0.0,1.0,6.0,23.35,-0.319,-1.417,-4.03,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,8.82,-0.12,-0.8,-0.05,5.62,-13.26,-4.51,3585.0,0.0,1.0,1.0,100.0
191880,1,walk,walk,89749,,89749.0,20.0,0.0,1.0,6.0,24.31,-0.326,-0.077,-4.575,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,8.54,-0.12,-0.79,-0.05,3.71,-7.99,-16.73,3585.0,0.0,1.0,1.0,100.0
191900,1,walk,walk,89750,,89750.0,20.0,0.0,1.0,6.0,25.18,-0.324,0.151,-4.541,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,8.71,-0.12,-0.79,-0.05,1.51,-3.03,-29.07,3585.0,0.0,1.0,1.0,100.0
191920,1,walk,walk,89751,,89751.0,20.0,0.0,1.0,6.0,25.93,-0.323,0.077,-4.358,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,9.34,-0.13,-0.8,-0.05,-0.9,1.41,-41.56,3585.0,0.0,1.0,1.0,100.0
191940,1,walk,walk,89752,,89752.0,20.0,0.0,1.0,6.0,26.55,-0.323,-0.011,-4.374,40.0,26.49,0.0,0.0,15.0,1784.0,25.0,10.32,-0.15,-0.82,-0.05,-3.46,5.45,-53.97,3585.0,0.0,1.0,1.0,100.0
191960,1,walk,walk,89753,,89753.0,20.0,0.0,1.0,6.0,27.03,-0.323,-0.061,-4.322,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,11.56,-0.17,-0.85,-0.05,-6.11,9.37,-66.05,3585.0,0.0,1.0,1.0,100.0
191980,1,walk,walk,89754,,89754.0,20.0,0.0,1.0,6.0,27.34,-0.323,0.011,-4.359,40.0,26.49,0.0,0.0,15.0,1784.0,25.0,12.98,-0.2,-0.88,-0.05,-8.72,13.51,-77.39,3585.0,0.0,1.0,1.0,100.0
192000,1,walk,walk,89755,,89755.0,20.0,0.0,1.0,6.0,27.49,-0.322,0.03,-4.407,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,14.55,-0.24,-0.92,-0.05,-11.07,17.88,-87.5,3585.0,0.0,1.0,1.0,100.0
192020,1,walk,walk,89756,,89756.0,20.0,0.0,1.0,6.0,27.46,-0.321,0.044,-4.48,40.0,26.46,0.0,0.0,15.0,1784.0,25.0,16.26,-0.28,-0.95,-0.05,-12.99,22.24,-96.01,3585.0,0.0,1.0,1.0,100.0
192040,1,walk,walk,89757,,89757.0,20.0,0.0,1.0,6.0,27.25,-0.313,0.669,-5.111,40.0,26.42,0.0,0.0,15.0,1784.0,25.0,18.17,-0.32,-0.98,-0.05,-14.34,26.23,-102.58,3585.0,0.0,1.0,1.0,100.0
192060,1,walk,walk,89758,,89758.0,20.0,0.0,1.0,6.0,26.87,-0.301,0.939,-5.559,40.0,26.39,0.0,0.0,15.0,1784.0,25.0,20.33,-0.37,-1.01,-0.05,-15.11,29.49,-106.82,3585.0,0.0,1.0,1.0,100.0
192080,1,walk,walk,89759,,89759.0,20.0,0.0,1.0,6.0,26.3,-0.286,1.274,-5.969,40.0,26.35,0.0,0.0,15.0,1784.0,25.0,22.75,-0.43,-1.04,-0.05,-15.39,31.81,-108.4,3585.0,0.0,1.0,1.0,100.0
192120,1,walk,walk,89760,,89760.0,20.0,0.0,3.0,7.0,25.57,-0.271,0.802,-5.99,40.0,26.32,0.0,0.0,15.0,1784.0,25.0,25.27,-0.5,-1.06,-0.05,-15.32,32.94,-107.14,3586.0,0.0,1.0,1.0,100.0
192120,1,walk,walk,89761,,89761.0,20.0,0.0,3.0,7.0,24.68,-0.267,0.23,-5.751,40.0,26.25,0.0,0.0,19.0,1784.0,25.0,27.6,-0.56,-1.07,-0.05,-15.0,32.72,-103.33,3586.0,0.0,1.0,1.0,100.0
192140,1,walk,walk,89762,,89762.0,20.0,0.0,3.0,7.0,23.64,-0.261,0.444,-6.069,40.0,26.25,0.0,0.0,19.0,1784.0,25.0,29.48,-0.61,-1.08,-0.05,-14.48,31.04,-97.49,3586.0,0.0,1.0,1.0,100.0
192160,1,walk,walk,89763,,89763.0,20.0,0.0,3.0,7.0,22.48,-0.251,0.89,-6.507,40.0,26.18,0.0,0.0,19.0,1784.0,25.0,30.67,-0.64,-1.09,-0.06,-13.82,28.04,-90.24,3586.0,0.0,1.0,1.0,100.0
192180,1,walk,walk,89764,,89764.0,20.0,0.0,3.0,7.0,21.21,-0.227,2.095,-7.486,40.0,26.07,0.0,0.0,19.0,1784.0,25.0,31.06,-0.66,-1.09,-0.06,-13.06,24.3,-82.14,3586.0,0.0,1.0,1.0,100.0
192200,1,walk,walk,89765,,89765.0,20.0,0.0,3.0,7.0,19.86,-0.191,2.274,-7.74,40.0,26.07,0.0,0.0,19.0,1784.0,25.0,30.7,-0.64,-1.09,-0.07,-12.26,20.44,-73.62,3586.0,0.0,1.0,1.0,100.0
192240,1,walk,walk,89766,,89766.0,20.0,0.0,3.0,7.0,18.44,-0.155,2.196,-7.732,40.0,26.14,0.0,0.0,19.0,1784.0,25.0,29.73,-0.62,-1.08,-0.08,-11.5,16.8,-65.05,3586.0,0.0,1.0,1.0,100.0
192260,1,walk,walk,89767,,89767.0,20.0,0.0,3.0,7.0,16.98,-0.126,1.595,-7.135,40.0,26.21,0.0,0.0,19.0,1784.0,25.0,28.32,-0.58,-1.08,-0.09,-10.88,13.4,-56.79,3586.0,0.0,1.0,1.0,100.0
192260,1,walk,walk,89768,,89768.0,20.0,0.0,3.0,7.0,15.5,-0.101,1.421,-6.426,40.0,26.32,0.0,0.0,19.0,1784.0,25.0,26.63,-0.54,-1.08,-0.09,-10.48,10.17,-49.05,3586.0,0.0,1.0,1.0,100.0
192300,1,walk,walk,89769,,89769.0,20.0,0.0,3.0,7.0,14.02,-0.086,0.743,-5.59,40.0,26.42,0.0,0.0,19.0,1784.0,25.0,24.77,-0.5,-1.07,-0.1,-10.3,7.15,-41.9,3586.0,0.0,1.0,1.0,100.0
192300,1,walk,walk,89770,,89770.0,20.0,0.0,3.0,7.0,12.56,-0.081,0.135,-4.745,40.0,26.49,0.0,0.0,19.0,1784.0,25.0,22.84,-0.45,-1.07,-0.1,-10.24,4.41,-35.33,3586.0,0.0,1.0,1.0,100.0
192320,1,walk,walk,89771,,89771.0,20.0,0.0,3.0,7.0,11.13,-0.079,0.049,-4.123,40.0,26.56,0.0,0.0,19.0,1784.0,25.0,20.92,-0.41,-1.07,-0.11,-10.2,1.96,-29.26,3586.0,0.0,1.0,1.0,100.0
192340,1,walk,walk,89772,,89772.0,20.0,0.0,3.0,7.0,9.76,-0.079,-0.007,-3.555,40.0,26.63,0.0,0.0,19.0,1784.0,25.0,19.06,-0.37,-1.07,-0.12,-10.11,-0.18,-23.68,3586.0,0.0,1.0,1.0,100.0
192360,1,walk,walk,89773,,89773.0,20.0,0.0,3.0,7.0,8.45,-0.078,0.028,-2.976,40.0,26.7,0.0,0.0,19.0,1784.0,25.0,17.29,-0.33,-1.07,-0.12,-9.95,-2.03,-18.59,3586.0,0.0,1.0,1.0,100.0
192380,1,walk,walk,89774,,89774.0,20.0,0.0,3.0,7.0,7.21,-0.078,-0.044,-2.437,40.0,26.74,0.0,0.0,19.0,1784.0,25.0,15.62,-0.3,-1.06,-0.13,-9.74,-3.58,-13.99,3586.0,0.0,1.0,1.0,100.0
192400,1,walk,walk,89775,,89775.0,20.0,0.0,3.0,7.0,6.07,-0.078,-0.072,-1.921,40.0,26.77,0.0,0.0,19.0,1784.0,25.0,14.08,-0.27,-1.06,-0.13,-9.5,-4.85,-9.87,3586.0,0.0,1.0,1.0,100.0
192420,1,walk,walk,89776,,89776.0,20.0,0.0,3.0,7.0,5.01,-0.078,-0.085,-1.415,40.0,26.77,0.0,0.0,19.0,1784.0,25.0,12.67,-0.24,-1.06,-0.14,-9.24,-5.87,-6.22,3586.0,0.0,1.0,1.0,100.0
192440,1,walk,walk,89777,,89777.0,20.0,0.0,3.0,7.0,4.06,-0.079,-0.05,-0.947,40.0,26.81,0.0,0.0,19.0,1784.0,25.0,11.4,-0.21,-1.05,-0.14,-8.96,-6.68,-3.04,3586.0,0.0,1.0,1.0,100.0
192460,1,walk,walk,89778,,89778.0,20.0,0.0,0.0,1.0,3.2,-0.08,-0.158,-0.513,40.0,26.84,0.0,0.0,19.0,1784.0,25.0,10.26,-0.19,-1.05,-0.15,-8.68,-7.33,-0.3,3586.0,0.0,1.0,1.0,100.0
192500,1,walk,walk,89779,,89779.0,20.0,0.0,0.0,1.0,2.44,-0.08,0.007,-0.134,40.0,26.84,0.0,0.0,19.0,1784.0,25.0,9.25,-0.17,-1.04,-0.15,-8.4,-7.83,2.06,3586.0,0.0,1.0,1.0,100.0
192500,1,walk,walk,89780,,89780.0,20.0,0.0,0.0,1.0,1.79,-0.08,0.007,-0.134,40.0,26.84,0.0,0.0,39.0,1784.0,25.0,8.35,-0.15,-1.04,-0.15,-8.12,-8.18,4.17,3586.0,0.0,1.0,1.0,100.0
192540,1,walk,walk,89781,,89781.0,20.0,0.0,0.0,1.0,1.22,-0.08,0.007,-0.134,40.0,26.84,0.0,0.0,59.0,1784.0,25.0,7.58,-0.14,-1.03,-0.15,-7.83,-8.36,6.12,3586.0,0.0,1.0,1.0,100.0
